0db809a447	23349.24376	32722.20045	17463.24049	28787.25493
0e43519134	25024.1303	17187.30148	163.27962	11039.24613
0e43c05891	10894.28254	12494.18029	5801.31638	22250.11815
0e93bddab3	288.15333	14870.10092	17657.9112	19265.32616
0ee9a18738	8009.17700	30854.2238	30256.11896	9227.12064
0f6294e810	7850.8384	31724.30149	29621.1104	10633.7402
0f68a2afc4	19462.15417	30724.10010	15921.10182	22178.995
0f9e4cd834	24997.5279	17108.16004	29850.21496	20188.16426
0fe08bdd94	22064.3429	21947.10907	17677.2032	728.28511
0ff4a10b62	8822.444	22201.10731	32368.5785	10327.1057
1045f489b9	21056.1683	13218.12180	25789.26205	234.19047
1076fa1ae6	19690.16592	16510.12324	12451.12346	4600.2702
1082913479	27672.11295	17148.14625	28794.22567	24185.12581
10aaafb9a3	11088.4736	31124.18863	1586.3834	30022.18371
115510274c	14460.14784	24246.22568	16549.32604	22852.27227
116cb4c5f1	32714.8973	30193.2724	13623.17392	12041.8824
119302255a	27456.4673	31048.21225	7874.4544	15233.11981
11b5a0509e	17662.4567	10167.30558	16543.14136	8859.3948
11f87fcb7f	4523.1490	31093.2362	30826.3798	5794.26239
121c7dc57f	32378.20602	12253.21578	5697.6043	26548.27454
122709629b	3917.29832	14617.29291	15760.25807	7000.14640
12534d477a	13223.4883	22363.13986	31411.10539	20307.2525
12700434f4	2287.13161	9519.28148	29560.2462	25739.21923
12a6cfacbf	13998.19766	13692.2817	23485.16811	18245.9698
12a8f8fefd	9463.14282	5018.23698	10589.16988	13600.16507
12aad93a43	31622.18897	27713.9187	17464.23379	65.32268
1301553b8c	8458.25135	30363.23986	9266.17027	12321.15741
1383eadfdf	31113.31315	18333.9679	7811.1525	5302.22024
138b59988d	15357.10199	17997.7693	22734.858	25802.8404
1402170195	25093.11419	28196.17557	8442.5717	22013.29252
1406680fe5	13287.4757	24195.27360	17546.13474	17367.6318
140b5b68a5	949.14883	11448.23423	1176.20784	2575.16647
1463a88910	2141.30060	3448.26065	1131.20160	7026.2539
146a695feb	25202.30227	22987.9572	18451.11864	28011.1497
14e13865c2	12611.6390	29220.12599	8497.15780	20708.31878
150b763e2b	27285.31028	29663.20480	2524.18079	20684.3856
15446f1f51	23100.15268	19944.4921	8911.23131	10831.22317
1553a4d673	31350.26793	8197.4634	15768.26096	2841.32509
1561a9920d	28402.28904	26760.9328	1358.5989	7487.5821
1580c0bc2d	10090.30041	12515.13154	21215.710	25871.5284
15abe5d941	22597.9767	27794.833	30802.8022	22974.8565
1605b07f58	27398.18162	27551.24895	12315.17413	19881.15374
1621b6e9eb	3659.14242	19894.3016	13036.5618	22085.25808
16c26c9eb4	14931.22354	11544.14332	15622.19200	22667.31589
16c2a26044	1105.15609	30702.22335	14421.29902	9703.16442
16c6e27a39	9409.21232	17569.29042	31413.19828	3910.30890
16cff97c4b	15718.3060	26002.26376	23732.8709	26349.31722
17294be831	5967.23901	9411.26677	9515.10046	11264.21695
1771db7349	1786.12466	31216.8631	28784.1937	9655.7044
178f20c253	9586.6871	7596.22505	1233.15061	16502.29368
185189307e	25404.14922	9297.7372	30792.12502	11316.23388
189f5a12b1	22744.10098	19668.9729	27715.5024	23368.27881
18d2279264	1511.5239	11027.8526	28453.8211	31800.21473
18e5790fea	28449.19262	21932.3850	15309.18742	8609.19705
18e5b10b86	22832.26549	16517.14288	26759.28290	29266.10420
190241c92c	10318.32535	15293.15568	17591.18043	10514.15720
1921f7572d	27384.16308	25578.23519	9933.4741	7304.5332
192f162e93	1394.32232	25468.9685	23543.25442	8009.24645
1931c6c7de	19193.153	6850.17479	32508.23291	17895.20627
1974e505ac	12207.23991	11137.6130	23832.5745	8189.17620
1983ae1727	29511.3234	7984.30221	23152.12372	20717.10550
19bdca1b58	19709.11868	8053.8174	1333.25601	8253.26159
19ee8f687b	18615.19207	7030.8771	10221.29643	4397.5288
1a0422afdc	31440.7060	18641.4162	7007.9163	18742.23574
1a0b916614	14622.5350	22145.12025	1069.26238	24255.9731
1a22b68f0e	19139.31959	13576.12831	782.7673	18236.26434
1a23fd6138	15298.19312	16975.15772	17099.9658	21048.19543
1b20a2703b	11475.30290	23862.2836	24564.19192	16802.20845
1b3641ebd2	4220.22934	24845.1762	13261.406	7804.7150
1b4c61183d	455.31879	10591.13192	30186.10097	8128.11590
1b85602391	11960.31598	18159.9765	4277.19650	28535.16599
1ba0e75637	17827.24669	22490.27248	29814.12496	19198.20458
1bb6e1bf7b	7983.1030	2273.6715	13483.14096	9592.6417
1bc59ce68c	10179.32194	30203.21760	8070.24466	5368.9174
1bff674dfb	26383.32698	19949.4453	18643.28146	198.2648
1ca7aba297	25445.18953	1168.29537	11666.14915	6763.17511
1cc2585461	20944.6502	20206.29365	18943.13470	4763.3689
1cd064ef41	7147.30483	25249.16392	7958.17749	31734.11630
1dcc5da6c9	2790.31505	10554.19209	9124.30396	31065.4476
1e2a6116a0	11781.19017	20184.30205	28610.5097	22495.18695
1e38b43d50	19796.3487	17709.28102	4222.28969	18882.29752
1f01eb73c5	5796.7538	12508.29155	16004.20775	6385.21167
1f0a08eafb	26127.2934	25123.11379	32110.12203	29909.26605
1f605e4ace	17090.22122	24553.6691	23498.9605	16235.1126
1f6bfe2749	4339.31583	11381.10769	850.25620	22942.15582
1fa30c7f99	439.32092	26292.22448	4527.8529	23731.3353
2067fb2140	2531.11918	9680.6713	21406.1421	23086.19874
208b3ef391	18883.24729	11201.6015	12175.10025	26765.12772
20cda5e7fd	5022.31990	7025.9206	7333.14357	1225.7432
20fdd8cc7b	17184.19828	10201.14283	4602.21643	28545.13222
21494b8928	11089.27931	16910.27326	28725.1119	2356.14957
216126dccb	1032.5279	32273.7606	21980.3655	14229.20059
21aab31999	13376.15175	15722.22409	2151.12947	26224.17892
21b8eadd66	162.7605	15237.9697	2879.29783	12113.5733
221e0a319a	18490.4936	452.6820	25743.25868	9234.10351
223c73b55e	15629.3856	4184.28253	1464.30883	8003.5983
22441dd5ff	11916.4545	17870.31726	9462.8635	15201.24832
226a816959	16963.14326	16940.15587	7773.24841	30251.19419
232e92eb02	19012.20547	2893.24394	15040.17896	19150.24557
2337d8ed98	6432.18532	30248.20354	14712.24690	24529.31537
237514f417	916.5316	16452.1239	22940.7002	11023.3300
23c8f3bae3	21035.14669	30119.21437	2274.21638	2460.14730
23ea449f36	7465.13430	21224.18103	18957.26322	27289.21822
2455f601bc	31839.19979	19523.2996	20938.22034	24709.24578
24addeb9aa	10535.6387	26327.17317	12476.19779	8764.11643
25575b4ece	17762.10770	15883.24683	10970.12730	29085.14712
25c2460d19	12165.8038	5505.14317	25849.4480	32049.31211
25fc74dd13	13220.2038	18478.22592	19343.12148	12351.19420
265c38dbf6	6439.23021	20045.20759	1477.9969	7547.22574
26a9324e7a	12019.7283	1552.14236	5866.18456	26379.25480
271a2e938d	18392.7093	26759.7526	21165.1830	30185.21201
2724eb5d29	6182.7383	2645.3867	24695.361	3084.31007
277a647994	14606.17549	17460.31605	29267.4405	11953.30079
278742b5c5	9209.6404	11302.3282	20325.19782	31368.10306
27b9916a5d	4455.20370	18000.13058	13380.8234	4915.2969
27c192a318	12692.21698	28888.4746	5151.25438	25546.28364
286177de7b	10159.14539	7469.8543	24736.9055	4565.802
2873e9c47e	22666.30940	32169.25481	23871.7508	15122.3982
288591f0b5	29005.19178	685.9080	3450.13936	22916.27058
2904d69788	18745.12001	12208.26444	24358.30805	24075.31820
2909a86a0b	29355.23979	11360.1110	32418.32059	19097.21971
291be8b7ce	3799.27595	6766.26588	28595.12501	29641.24371
29775613e8	3024.22126	616.17151	16292.29800	26576.29122
297ab0e181	5500.14891	27539.5099	15507.24169	15147.25974
29fc1ac829	14336.1175	15306.22231	2408.29625	18526.2300
2a68d1ad84	5414.12709	18478.592	23380.11371	15257.14807
2a9b154bd6	19939.3249	29416.14740	27100.19838	11809.28641
2acd0d683b	1721.20849	8488.4018	28896.23206	19478.20327
2af5dc19e3	9082.3358	21513.21758	18285.837	32155.11317
2b02173811	20940.25094	6313.21848	29747.19623	13659.14879
2b1d17cf16	12566.15382	18626.15587	15498.28013	9784.10325
2b391c7c2d	19826.27767	3950.28352	10193.16767	23463.7826
2c21f164df	18083.6748	1281.18266	1267.26187	25764.10330
2c28882d0c	12525.27	24275.2063	7345.6507	14859.56
2c74787b1d	12205.27964	5360.2546	3472.1096	17042.12276
2c8c0ab911	27324.30781	10883.8459	12144.30800	30015.15493
2c8fe86c92	543.26727	15928.16321	11642.31517	20354.7648
2cd36ec18f	21813.3085	25922.23095	12356.8466	32649.9056
2d599add06	18528.15080	17325.16397	18649.31984	24499.26151
2d805cea41	16981.22328	1807.439	19941.14991	7139.31565
2e0113c66c	14116.3108	15508.19191	13029.9830	8000.29665
2e086daf3f	16334.16083	1392.21632	10585.14527	21402.9611
2e4166de1c	9217.32316	9497.4733	31980.17540	11874.5009
2e8cf42fdb	1191.30601	959.23853	16890.5702	1956.2979
2f0f7db4bf	21197.7916	5282.7250	31041.5638	17356.23080
2f5b399fe1	26644.31604	26704.24186	10087.2673	9631.12530
2f5f1ea94e	21188.18067	3330.26757	12107.28394	2392.3481
2f67da580e	4841.11762	11871.15815	32003.30555	17225.11724
2f93adac13	7433.29547	32102.27669	6697.1345	9658.20658
3006e87186	3247.545	12622.24697	10556.788	4213.26254
303cd27ab0	4635.32215	19649.27692	4282.22943	16635.17635
3082cb12f1	17887.19110	5753.11224	786.16716	18251.19270
30a8c03277	23863.11343	15960.8276	5863.28384	21987.19907
30ded66905	6401.12576	5671.1034	26353.22583	20830.25679
30e942e0e8	31249.25866	3383.19812	32429.29660	9777.7960
30ecb11766	30238.6936	6043.14906	16202.27380	5342.29276
3168b4262f	32438.7154	19640.12409	5349.18759	17366.2444
31a8d95fcf	13201.17968	19130.13795	24970.16455	14740.18794
3285940133	14079.7221	4112.31799	1922.29874	18422.2741
340307f990	28419.23346	16914.28688	19240.21104	8727.8945
3495248721	17357.23683	1166.20026	15761.18615	19047.17535
35002c36f2	13131.5234	21635.21462	28821.2525	6946.4448
3500542bc1	28673.25663	14068.23580	17889.12786	17667.25499
350d842620	8882.24903	5779.24912	12817.374	28345.2782
3513d0860e	11745.10290	30368.1251	21627.11484	16431.16916
351c17cb26	15393.1647	19009.29617	776.29162	27296.18358
3528267a71	22549.32625	15115.54	6903.32037	4330.31252
352f22ee16	23111.19958	18172.17264	26355.1314	15538.21396
3549425612	27884.12109	19663.12717	27674.19704	12504.27432
357e85d700	20691.17109	2188.29939	21218.4209	66.23120
35846054e8	28926.3619	17256.28183	16209.23171	13547.10903
3674a5c076	10046.24479	8784.7008	19385.29027	12468.20005
367ff9a226	16804.29444	13450.467	26633.7978	30452.99
36a8b56be1	2814.1428	21463.32010	12563.8783	18682.8842
36b9b320ff	21845.30644	10077.21145	16216.25365	25135.10988
36be621eec	26410.28249	411.22015	30874.30707	15170.10362
36dfee379e	16844.31413	3168.27634	13772.6019	32216.6525
37414996d7	22255.26306	20642.3901	11495.18307	2707.31231
375ce7b087	2566.4479	25530.32543	24306.9790	21843.23362
37a89c8b87	27302.7523	23522.23001	1198.23632	28588.12094
37e85506f6	30568.14417	8309.29164	32562.32391	19054.29051
38b37408fe	12972.8112	20246.30136	19873.4974	2344.17806
38baa51faa	12152.18820	19111.17282	31616.2151	21862.30203
3902568f8a	4038.14032	26166.29967	13539.30495	8657.32260
391b6e3ad9	6007.24360	25991.29546	29350.18445	15320.13750
392e0dce1b	18160.30683	28881.30502	15414.31783	25713.8245
39886961b6	24384.10019	18932.30218	20361.6449	21720.16861
3a2deebf31	9341.4190	29863.94	11995.27220	8499.23045
3b4e53efd1	9983.19715	9418.3142	4599.20926	5176.2690
3b573c5d29	21766.12189	20278.18055	289.1437	28134.1437
3bcb4379ce	10113.3773	12618.6041	14085.22843	4337.16718
3c0a4b11ec	10657.30151	25126.15126	23530.14747	28765.30318
3c17f96ec7	2736.11072	4874.18553	11058.10892	5115.20953
3c8a56104d	29123.15552	31941.17901	26722.8086	30577.12837
3c9940e258	222.8988	23967.11452	4626.25613	8729.24201
3cc4e99836	37.28180	28130.20389	24654.18783	6708.1678
3cd00c4eb5	2110.3786	27439.9582	3791.9760	11080.23000
3cd3a1d442	8449.817	27099.27511	22333.28984	20704.17319
3d2e1c414f	12700.25466	27010.968	32381.5466	9297.27428
3da37e81e4	24981.24785	11664.13266	7676.6780	4493.19165
3dcd8f0bc2	3810.16844	26448.28807	26732.25820	24662.10156
3dee3225ae	25666.10788	15074.19927	17472.26173	15693.17213
3ebd65df10	29671.25365	221.14089	28904.28848	2127.12527
3ef5f3fa1b	6795.2917	26643.16312	5773.525	9429.21637
3f2a50b3d6	17406.8919	31171.19560	25473.26245	31171.20176
3fc575404d	1923.12261	25984.3550	3913.11833	31.11226
40124ab2d3	6177.19234	1488.13404	22847.25090	31948.9865
406e5b5603	5284.15054	18735.12820	16661.14587	14218.19323
40a352fc76	27523.29808	27571.19008	15071.10098	1981.11148
40a4bb956f	18380.6060	22192.17656	15976.30045	4705.7149
40fc8b8671	10312.20844	14513.10803	31083.30675	32346.19356
415be1e40a	16161.25175	26421.24431	15798.10944	5131.24746
4172b8a0af	7499.23508	32705.17953	21702.21567	6227.5807
41d16534d4	21839.10866	29559.32725	14702.1455	30061.16266
425a3fe65d	675.10886	2005.546	26153.10457	13069.18437
426dca6671	14699.17708	11963.24030	16248.28874	8364.29859
42a9b8e690	5621.15427	24119.31467	24252.5084	25854.4981
42d8205a3e	6408.13833	9586.9636	24710.28903	17700.26877
42e49a53e2	11546.21706	2932.13721	25093.18514	27687.21865
42ff74a190	17737.3928	23548.15345	511.29313	28413.22600
439383a46f	22379.10364	23312.15913	8946.1858	29296.23031
43c29ee972	23092.10666	21632.16823	16082.28386	5352.10708
43d344ae9d	6429.2853	13439.26203	29338.30513	17106.10868
44390d42d0	6271.26248	21266.11839	13619.5255	1054.19054
446f00b350	11642.23875	4712.1004	8286.12288	2024.549
44f0839a1b	9986.30610	27921.31729	29577.7663	5346.30490
45b5aac2dd	1017.4647	3214.3716	934.13275	10659.28617
45cf9f1faf	7064.21804	15792.9654	1774.7687	22686.27596
45d5e48432	10279.26392	17009.20476	16514.5350	21304.3762
46cc2a6ece	18090.19671	28052.13441	1691.25582	9905.7623
46d2f1d62d	10655.1928	29908.25017	14800.31200	31723.25713
46fbccb84d	15503.22168	329.30386	1257.24951	13259.816
473d09494c	20612.5546	24763.2228	23793.13813	14148.18824
4753fa43c9	16037.30200	6213.3276	18261.23826	15608.9135
476602c71f	32113.25957	10615.70	21648.26972	26993.27164
483f017fcf	3357.2789	478.8087	8253.31060	31578.32543
48dadb4beb	13740.8104	15564.19166	18318.19177	15369.8698
490c9723c1	4179.19405	6042.29397	7055.6165	15655.6466
4a03efff10	4354.14160	7981.28945	10777.8906	26871.6013
4a1564d60a	31809.5765	26517.4863	811.6768	18590.13263
4a2ccca299	28870.28715	18126.228	7222.15723	11747.3578
4a3e7ec92c	21679.26572	23769.2920	32523.12871	17274.7977
4aa4e040a2	11546.26537	27513.28116	18978.26022	29032.27220
4aa7228746	2831.7204	9109.25222	26088.29508	20975.22103
4ac16d6035	3480.13272	20033.19115	20278.30105	21196.1902
4b05fc4f4c	20919.28717	3029.20485	16768.13973	21838.18040
4b434247fb	5626.26355	3243.32452	27725.25887	7039.25686
4b4eebd99b	5071.21406	16020.12600	31767.25559	16127.28481
4b5065578c	11917.30353	19182.27610	25377.16400	21145.17191
4c40c81517	1668.3296	19080.31381	8160.18074	8642.30186
4c89854023	12876.3414	18001.1143	18967.9977	28960.9733
4cfc791f7a	24564.14395	8690.1479	24512.6626	10003.8481
4d08eb98c7	19904.29168	13489.4198	8640.2737	24717.6389
4d31849060	31730.24468	20196.26205	7459.28495	21173.12714
4d8c077325	9079.11240	29745.29193	30833.1448	14672.13384
4db18c5a97	20246.17609	17934.26290	10457.3294	24351.24455
4dbedfbe8f	31774.18881	9296.15631	26735.29259	31635.4788
4e2fded4c9	27519.11296	4775.1035	10998.6195	3286.22394
4e5492e66a	12833.16859	9033.15683	4093.13434	6500.22955
4e7feb2489	20752.4755	30984.20403	3698.20390	14715.9284
4ea92656e4	16489.12562	7111.19584	19545.24429	30901.23031
4eef94bf2a	22283.21405	22036.2372	25764.29949	16611.12048
4efd2b044d	12068.10851	23548.15272	1794.8098	14880.7531
4f12643284	449.9414	24392.19778	4156.29234	28094.2920
4f503dd971	22426.26368	17304.5160	4796.1396	22138.3074
4fefb63f24	19355.3183	14593.2732	24715.27181	3428.16285
5055edd573	18128.9617	28728.23282	12194.4469	2493.16239
508ea967b0	13793.14567	13478.31134	8309.22040	4510.18277
5099ae9076	18964.5329	25725.2237	16880.27707	31587.15247
50a8db0047	25864.3497	9705.24084	25435.19484	14796.15988
50c910f881	7784.17927	22827.12645	4613.26290	4833.6139
50ccbfb772	1823.20089	28741.26514	13652.21194	20687.30196
51391596f1	4678.19638	27350.8478	5861.7495	8581.16348
5156012f33	30098.25622	30454.14271	5941.15989	13424.6515
518c93f3ca	21444.8931	608.4539	24440.8377	4272.3032
52175408e6	21012.2591	1364.22103	20480.28924	11254.6325
5277f23ff3	22105.16934	30969.13065	5672.21681	9799.22625
528fe8190e	28243.28842	8692.3715	81.12943	3821.6744
529dc64cf7	25830.13910	22899.15055	1917.13876	29095.19434
52a6d846b6	6735.15682	3687.295	26949.8685	27143.12110
52fbbb6231	20612.705	17180.2582	28940.24138	20434.22310
53a117404d	79.30227	9184.5479	12479.16470	9116.2532
5406519a58	17288.14574	25320.28368	24314.453	19460.21654
54abc9d4ce	28059.21648	768.30355	17917.22715	7908.7210
552e73640b	19300.15561	30282.19068	18481.6668	17430.13346
554c57cde7	15737.926	8441.23040	3687.13100	21156.21922
558ab13873	7175.19518	6350.28246	21666.14008	3375.12828
55947048c1	31838.29775	8848.23409	25378.6656	21899.12137
560e65d15c	10417.18044	16944.24784	5979.29666	23548.25469
561c5e1158	19671.4832	24261.4392	11871.30498	16774.9949
563a22bfa0	8718.16988	7957.25449	16244.27271	9704.3184
5661d55a1c	11469.21211	23361.10114	232.30100	14999.23284
5832febc0a	22590.13632	14930.16438	3141.3941	9866.5270
5853d41f17	21999.22203	17435.31770	23603.24713	31252.21900
5873fddcab	13936.17082	5623.18925	12711.31897	19647.23582
5896c3e4e2	18279.26853	27782.3155	1517.28898	12256.9527
5927cad77b	27001.7197	14193.17403	7938.21106	9005.13151
59fec55bec	2578.6691	7866.28686	27147.8357	31525.22334
5a041874d9	22027.15236	27440.18687	29508.22387	29406.20196
5a08736246	5088.23242	21072.7464	29758.198	32611.18562
5a367ab0d4	19929.5337	5444.15391	22399.15156	7724.14444
5a5afe4220	21233.27125	21774.21929	25775.25180	10575.8620
5b7b7062c0	29522.29731	13450.5402	3597.16696	31254.21582
5bb17a55ec	23931.30825	7951.29954	20161.10469	18329.12857
5c1c9a1dc7	1099.14398	23992.26068	31361.4138	28028.2439
5c6499f9bd	25999.3105	28504.25841	14054.4245	5587.4172
5c71ec9b9b	967.28361	17860.26441	26259.11012	4437.19459
5cfa994b1a	27833.6721	11595.19366	11578.17435	10689.23126
5d3a320b15	15677.17173	17855.32706	27351.27471	11208.11946
5d46d8034f	17824.17700	9596.5578	16140.11538	4387.1304
5d5016b764	13846.30888	9147.11567	11879.2992	4240.3693
5de3a1f8e4	21767.11374	21543.20805	8801.24340	18190.30979
5ded788d57	4796.520	19673.18175	1656.3604	19609.20238
5e61ae5dd4	17732.28568	3045.32332	23971.1727	25972.11047
5eb2bebb53	17747.11522	1920.22556	24630.13204	18870.21794
5eb9c1db08	8903.5565	6010.29730	29561.1952	12772.59
5ecef16e3f	21229.28670	10888.11147	5550.18355	30047.728
5ed0cecdb0	26719.26919	25255.24490	19235.32130	7657.22883
5eeb3771b2	7290.22532	30917.20975	1773.14138	10114.15024
5f0d2a1cb8	24607.14535	12213.28955	30593.12687	981.15437
5f62eaff20	24132.24035	26479.22164	17821.6734	14793.10602
5f6d710101	5301.5630	15214.29120	28884.19103	27779.4646
5f81bb88d0	2448.15340	10536.24533	23583.2157	23723.18277
5fd44c32e1	9197.15838	20493.24367	26662.12111	8886.8840
5fdd3b5d7f	5711.18436	2948.7881	7310.2153	19674.8554
6032e18002	539.15384	30067.22386	32153.31081	24898.6692
60ad3a32b7	2144.30420	31302.2863	32171.18811	15288.13828
60bf7e39c5	25191.3070	6715.19677	23234.7633	23305.32534
60d3c0d196	12040.7477	22652.32704	32646.13378	10563.15688
60fd41a792	29323.25983	31788.10023	19658.14793	21526.17276
6164b89bb1	12580.4846	9152.10366	14308.12030	23446.7647
61e80de070	19474.18774	4205.16870	26556.25118	11123.1580
61fbd390d8	1513.23424	28460.7272	2410.7557	14277.17301
623df4ebfd	21921.21252	11568.6232	220.6604	2494.5026
62dafa37c5	10543.20202	2255.10963	31666.10363	26939.9452
6361b17a12	2974.21933	25667.4734	15058.6275	6631.28425
639f3f18c4	18440.2694	9367.5683	19198.28566	5197.23235
63b11685c4	20870.23774	10190.28139	8979.32108	14215.11323
644a463190	25501.24643	17400.22718	26483.27732	12271.22212
64a42c5d71	11012.29096	30646.942	5699.13638	21822.5185
6535e0cd19	14622.1702	28080.29485	3931.10707	27332.9628
657445aed0	26726.10623	26053.4854	12772.16253	4604.11594
657c04cb9c	2830.11515	7211.11088	1360.21109	9625.24970
65818fc536	12303.3519	5926.1437	25140.18516	22661.3621
65b2753e05	29377.4307	12125.31754	2402.6033	42.5760
65efc84400	22344.30658	23529.5124	26901.31282	18120.12137
65f95f5e40	32763.24676	7713.23409	31364.369	8781.32610
663f101802	5816.15299	14306.13737	2422.350	16254.32201
668d014436	13441.14645	16805.24511	195.5400	30828.32250
66b1534aae	26035.20148	25611.9954	6911.13330	3406.8962
66cf525ba8	9404.14210	8186.28089	19923.8314	31165.19909
67718c5481	20981.13463	8429.21164	12169.20161	1154.11302
677363d54f	10465.14574	14156.28791	25278.30309	4322.6480
684261f46f	23688.27621	10096.10259	23792.21168	11270.12650
68c460a7f4	26237.5428	26069.9553	11209.23171	20356.11712
68f17bf96d	1102.18402	22314.2814	25223.28457	24906.17995
694a4ac482	28755.10321	17041.26220	32207.7797	27921.8244
694f4b157a	11284.31496	2923.25982	32608.27388	25557.11386
69837ce3f9	24324.16132	19825.21049	13418.11294	23230.15525
69acc5c086	4146.8670	9138.5043	8222.19018	12343.28964
69ff29194e	11348.1605	23430.27259	2003.486	14653.21882
6a742d9f55	13569.3136	26045.30158	23180.30185	13955.648
6a7d129a8c	9506.15886	27880.11708	19810.17761	30549.15334
6b2a207f3d	26854.14631	8299.22675	31385.20963	19408.4718
6b426db697	12757.18628	30109.23552	28384.15043	9815.6996
6b6f160021	7944.11313	4392.29784	19449.2930	1457.736
6ba117a64b	14802.24497	30932.10770	8712.6691	4460.3962
6c0f05aa9e	12121.14093	29231.12803	22532.29486	31605.9957
6cbe6c5719	19302.31242	29796.3140	1925.29292	28614.29245
6ccf299675	16200.11172	25119.16337	859.14062	5810.25664
6da31778ca	27821.17824	32661.19846	14227.15865	17192.300
6dd3c09bcf	17887.3188	9279.8266	10847.15430	21141.27620
6de0eb82af	26588.20941	7114.7314	14604.21223	9253.29299
6ea10c44c7	11878.25755	28237.28400	17189.7908	8709.10791
6ebb9f3a71	2124.10362	9911.9479	20828.4425	13943.24840
6f6396e394	24591.358	12072.20519	19310.4661	12490.12406
6f72ece6bf	4236.25943	12647.18283	16900.24757	22091.6781
6fc2718f6f	24021.31928	12374.29344	14268.5396	12191.30179
6fe7f1d455	1655.7372	1584.16496	31396.9665	2099.25668
7030308332	8449.23120	5493.18496	13245.31119	31734.28247
7045fd7c28	12657.6064	23285.14157	32099.24129	30034.16982
706e1c6aa5	12889.1531	22414.7346	14583.11609	16726.16685
709f1d187f	16572.13554	25479.31234	27464.9149	11904.15382
717a7c4d14	14103.12001	11107.23935	7082.5634	23097.10453
71d2058ce6	6756.30852	19744.25890	297.24614	3116.12293
71dca0fada	24084.832	23716.14784	2545.16627	1438.22308
72d8ef4558	10470.1801	5055.25364	23730.3826	20955.7547
73e9e45b6f	32019.9772	15787.30770	29390.9600	20082.13
74502053f2	706.17221	8858.17629	3131.1398	32137.16992
74697c1c5c	18951.22033	17374.12906	27183.3099	12534.22589
750d189d96	7973.7189	5977.21167	19388.14551	18342.31955
75d02f2b5a	13352.32496	6974.30454	1971.20635	23110.32684
75d3852af0	11866.27939	17401.5997	18179.27923	32603.25876
